song,artist,track_id,album_id,album_name,artist_id,popularity,release_date,track_duration_ms
Telecommunication,Statues,3HLYjbIQDqbWw6iPpv4wey,3E5Z3AMPyKr2QQjq2h9Orz,Aux,2q6plGJSr8xBYD30SM5elt,0.0,2005-12-28,130360.0
"""He'll Deliver Me""",Janet Paschal,39JoI9kLBaOiszMbGPUfR6,2mRKfSo9ypCwwCsr3HsyP0,Songs For A Lifetime,0zRYgjw7RxECPWbPuMxdFl,3.0,2000-01-01,219866.0
Olive Oil,Happy Mondays,6jKKw0sfQ5K4rRgFTJQ4AV,0HBTwVE0e8hhVKBYi6JlVT,Squirrel And G-Man Twenty Four Hour Party People Plastic Face Carnt Smile (White Out),339DNkQkuhHKEcHw6oK8f0,22.0,1987-01-01,156693.0
Llamado De Emergencia,Daddy Yankee,2jnZUvhw2LTvDI6YidRVcO,7JeWY0pvC27pCgn5eiSeV6,Talento de Barrio,4VMYDCV2IEDYJArk749S6m,75.0,2008-08-12,239920.0
Assis par terre,Pascal Sangla,4mwWIFF1aGXx2oLHGRbtPf,2gUcHaY6uo61XIZBw0zTv8,Une petite pause,75vu5dPN6cRfYKWQyFpELc,0.0,2010-02-01,335426.0
"""St. Patrick's Day""",John Mayer,3W93koK957HaoaNHyA3dTm,3yHOaiXecTJVUdn7mApZ48,Room For Squares,0hEurMDQu99nJRq8pTxO14,44.0,2001-08-16,321093.0
"""I Don't Want To Let You Go""",Weezer,0rzaeMb7iSEBP5wIy50Va9,5ApGTozdCMPtuEbGLWOe7E,Raditude (International Deluxe Version),3jOstUTkEu2JkjvRdBA5Gu,16.0,2009-11-03,228573.0
Soldiers At War feat. Kon Juan_ Big Scoo_ Short Nutty_ L.V.,Tech N9ne,3JrT85Z5kr8pibFaCClGOL,4x1bVxjnWtyPIqI52Hbwdc,Calm Before the Storm,6UBA15slIuadJ8h2lPRPos,12.0,1999,354893.0
Nu Ren Ben Se,Sammi Cheng,11Oo2wgdgKGeydtDCi0nwf,4AL7IV50ypxAtFtr0Z4RcC,Unforgettable,3XCnp5UV5wnNw49Xuka9qH,11.0,2016-05-13,198253.0
"""Big John's A-Blowin'""",Big John Greer,27xpYpWn7CNu6TNEHvKPlQ,3GMfWr2LG38Qq13JE7Ayb3,I'm The Fat Man,5Mtrk7Cwjd2YhZhtPq4pJn,0.0,1949,155453.0
Harder To Breathe,Maroon 5,4V9JDRqKjN8F2HWdlEDxvI,5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,04gDigrS5kc9YWfZHwBETP,64.0,2002,173693.0
Clavelitos,Charanga de la 4,5ty7d49skE8zOX7PY0hEH5,4IsxtZX4XB1HxB03m9XFnl,Se Pegó...!,0z6LtJkiwFPeXzDMMoXewN,3.0,1995,330773.0
Disco Jonki,Dusminguet,5wMRc0NR4LFgZvQmMO5flm,64GrcVb9ntX11gRwcCa1NJ,Vafalungo,0ytmuycMJssz05Wn4WivBp,9.0,1998,168640.0
From Tense To Loose To Slack,The Keys,7IIepfN2EDH6ee658wPCv8,1hINzlNKQEYGUzaBBwPsEW,The Keys,3Rfm51j2dnn342yod5tzmu,0.0,2000-10-23,143013.0
Say A Little Prayer,Mary Black,6RTsmTJNtIjTfM52ilEzW7,1MxJaGP6HYIXbCkDjIdLld,Mary Black: The Best Of (1991-2001),25W55yzID8F5bRKG8Zg2IA,5.0,2008-03-21,235040.0
Campeones De La Vida,Alejandro Lerner,4Np9FpyxHlQwqI3FDcO8dV,461x5peLRItPUAcWsBogR4,20 Años,6ESkuwldylZr39AIAPC63J,34.0,1999-01-01,153106.0
Padam padam,Marc Perrone,3Y4igJXBeTRZXMKw17mzBu,5KkpjiMbTFbxVeOE5AGxd3,Voyages,7i3Mu4ikMmBBnRa1EHmJGc,18.0,2006-06-15,64293.0
Where Does Rosie Go?,Kenny Rogers,4jFo3oqPVlOywPijo1NYkI,0GmSoGXZQH67fjPenXVwhD,After All,4tw2Lmn9tTPUv7Gy7mVPI4,12.0,2023-10-05,138158.0
"""Vine Pa'echar Candela""",Ray Barretto,6TGZXlTMI4tuXGn6PwCJY4,2Hb9sUYQEdaYTRMzu7YbzQ,Barretto,2h4ndKS2vRWeFLpq8ARu0D,20.0,1975-12-31,350640.0
Kyotronics,Erik Tronic,0aYVYzQwOAZpbit81KpeWC,7qQd2qQcdgmnWVsm4fWkXN,Eric Release (2041),6VARy8aina263rgnvaTBRH,0.0,2008-02-05,257093.0
Peace With Myself,Nestor Torres,4VQCaMU8W8zeMKQBLAInmG,3w94txqlERjKUVm44FMaEI,"Dances, Prayers & Meditations For Peace",25z14Qw0e8uN0dIaWVe2Mk,0.0,2006-04-25,249520.0
Ihr hated nur (P-Dog Remix),Hecklah & Coch,4gak4F571PCCAMPLC4kc94,2RbjNtWo0KjYOdTkVa9NbV,Über alles in der Welt,0rIYiTOuSCMHLUdk7VkOK6,0.0,2004-12-16,263280.0
Soca Mi Nice,Mongo Santamaria,19q9pzbbBT3Ad86qtgF162,5rKDgWdJItCAu8RiCDUbws,Brazilian Sunset,2oVwztjpHpJlAvlVVuqVa0,0.0,1996-01-01,235493.0
You Got Me (The Juan Maclean Du),VHS Or Beta,1nn2pR26WrmfIvDGvxYb0S,0kTC8BnOA3kN5TbRYSVFIu,You Got Me,5ZjMJYukp8ZmGCpXpzqZkV,0.0,2006,501080.0
"""I'm Not Afraid When I'm With You""",Ken Yokoyama,4Utb5bTSnwlVxp2ytKh9ly,2rd6vOxRnBTXJP1qizJs7C,The Cost Of My Freedom,4pPZ7nNH108ax8A1sjxfpX,9.0,2004-02-18,173546.0
Ode To Billie Joe  (Live @ Fillmore West),King Curtis,79tj6npsvo0DjccLfAm6bU,5vms2xBYfi7ExJvD8wgXR8,Live Soul,0WxOgeRxUt0MwPrI7A5atQ,0.0,2017-05-23,204253.0
"""Michael & His Slipper Tree '93""",The Equals,3lqfPMOg2xbilwexv5ZIVj,0F4Hx7tkWQDcuBgl9UiyyD,Michael & His Slipper Tree '93,0l7TxYWNUtEgWocjz8IaOt,23.0,2005-07-08,185440.0
Circle Round The Moon,Charley Patton,2tOZPjfIe64U25Gvftn2jT,1r1xTeRo3fSSb23wta7HyI,Circle Round the Moon,7aExFIr0IHWO5aFjMrGwKw,1.0,1928-12-19,154653.0
Follow Me Up To Carlow,Planxty,2b6ulXSZpOwY7kwm6qKzQw,43TF1LRa7kmO7XzJmWcehP,Planxty,15EMC4BhBrkCPwIxCfuY9c,33.0,1973-01-01,144720.0
Mighty Army Band,Gold City,6tuuRT2hxDx64u6BweL1mz,695wnq28P1lnvNdWoaAYaJ,Signed Sealed Delivered,6CkyBXEUTNVKtjuvpm4FrY,4.0,2001-10-23,182266.0
Swan Lake,Brazilian Tropical Orchestra,30f7IxbpPGCfbu6UTUqdCx,0aTeGGCKxCICSTAuXhTfQP,"World Music Collection, Orchestras: Vol. 7",12eoM9FuPYxDxuNQvtdWM3,0.0,2013-01-01,144600.0
Swinging On A Star,Big Dee Irwin,6DHaH3FvCAvANMrgXhuWag,6P1NRF6amZAXo77GG1tniN,Another Night With Big Dee Irwin: The Complete Dimension Recordings And More,266kUpRv0Ukfh9bKq8HGGa,28.0,2016-10-14,159000.0
Happy,Carolyn Arends,18gOncB2HPEcZh0kVv6yEW,3hI3cndIbLCHpF5jpkSI7a,Seize The Day And Other Stories,4NLUyDLjEMNQGwrLRIlLYS,1.0,1999-07-27,231373.0
Parasitic Twins,The Dillinger Escape Plan,6yuj9S4dHnX7GunKShtNTW,1NdhsDqC7l6z0PldTOnIWQ,Option Paralysis,7IGcjaMGAtsvKBLQX26W4i,19.0,2010,279333.0
Rain Keeps Falling Down,Jimmy Witherspoon,0lZAh2R7Q1FuUQyO7KYNXm,43WvorS9xvVeDMPiXXbtvA,Jimmy Witherspoon & Panama Francis' Savoy Sultans,6vth8u6Wp7k2bbzDQMCmrb,0.0,2008-06-02,198266.0
Dame Tu Carino,Ray Barretto,2prA8Ew4IMIpl4nb5ZsDGE,0PAoU9Q5WTpcfd2NDKP9TR,On Fire Again,2h4ndKS2vRWeFLpq8ARu0D,2.0,1963-12-31,189464.0
Sweet Little Sixteen,Vince Taylor,73RQWVccxKlufNveyzV7JM,2QvDXwThI55aGvjirjmCL6,Presenting Vince Taylor,5uN3qhwS8VOb5rDT3xJKO4,0.0,1960-04-15,202493.0
We Played A Game,Adolph Hofner,4FJsjDOia70R5WPS3j28S6,2q3s7ofBJkzMamwOkNZJxI,South Texas Swing,3z9TfISEKZYmQAOjz3KxZj,0.0,1994-01-01,152026.0
El Amor De Mi Vida,Israel & Moises,6NuKRYy7UsYbN1kBwOG0dg,2eZ7qo7zxk0iweACudSvWw,Cantan Al Amor y la Amistad,0dgIUOce94aFp0x0XSAdlA,0.0,2020-04-04,215720.0
Behind The Line Of Grace,Karen Peck & New River,5ix4HIqqRLGBep5OVmqewd,2I0UTKBRbRgZA5PQW1SYmn,Journey of Joy,7F1556VoxW6M06EOc2AnA5,0.0,2007-05-22,218973.0
Midnight,The Refreshments,0nIYwMbuaNHoGlD25UwLJa,5R3k3zAB5GJyCOCtUKkd3n,Trouble Boys,31oqOoeYTFXYaENhMINVl8,1.0,1997-02-17,239373.0
Tunnel Vision,Finest Dearest,6QrAEgJVpQdc95UeB9uUu3,5bI8GifcDgh2ToTtU4drw4,Finest Dearest,3ZHpJOeOFEtKYizoT5R0wO,0.0,2008-03-18,294000.0
Wish,Brian Littrell,1hTjEce0jCFMWjDZXtb4Fh,44I1f5tJVWmU6PVRt5iLo5,Welcome Home,50eWbXhi4dqiodRsW73spI,17.0,2006-05-01,236466.0
Me Falta El Aliento,Estopa,7Lgarpf1OqaXsUTjKZ34mK,5EiebUqlX025HxiCvVTsNs,Estopa,5ZqnEfVdEGmoPxtELhN7ai,55.0,1999-10-18,218173.0
Idaho Red,Wade Ray,3K0Yi6w8een1Xp1DtSUn8r,44IKAyLcJREj8RGBc50lCl,Idaho Red - Gonna Shake This Shack Tonight,5P1OZDLidmZ2PDqvh9oSYJ,2.0,2013-10-11,141853.0
Fake Tales Of San Francisco,Arctic Monkeys,7BuzJmV2h6eBbSDdRaDY7C,50Zz8CkIhATKUlQMbHO3k1,"Whatever People Say I Am, That's What I'm Not",7Ln80lUS6He07XvHI8qqHH,61.0,2006-01-29,177946.0
Big Fella,Fuzz,5xHrW9ZQCZLoykBo4Q1eI9,2q3g8KNUCvgeafEckqSrmg,Dirty District,1020a42xVklY6c56imNcaa,2.0,2005,170906.0
First Kiss,David Arkenstone,3wvqoEhFjHUDh0NIKtJ6U6,6PSsFjwuzgNU8B65A0QEdp,20 Years Of Narada Piano,21Uejbf0dmBe3tEOUhWWt0,5.0,2001-01-01,206093.0
The Vine,"""Mr.De'""",3GAC683chOYDCqtVCuLY4s,0xeRQe6qCzgcBJiVc2fU2N,Renaissance,3rw77csL31Xc2Y7nnrvftz,0.0,2001,246720.0
Know Your Friends,Tanto Metro & Devonte,1x6ndyKXBH0mfq8g3feEC2,3D9Ac8ZaUdpT75shinyjTY,Everyone Falls In Love,4mVpYIVAOE8sEdYuL8HDpd,2.0,1999-08-17,218826.0
We Sleep Forever [Live],Aiden,5R80j4sbYiuw74zCEQOCMd,5RMrFTOUAZrqHO1qiftkTS,"From Hell With Love (Live At The Bottom Lounge, Chicago, IL / 1-13-2009)",1FNjzdmDeHeZjU5qUJlQ1G,2.0,2010-03-16,281480.0
Container,Kaizers Orchestra,1g73SxPJ39Y1dvMDWJBMlu,26LPYHioAePpGuvoZPuhPC,Evig Pint (Remastered 2023),1s1DnVoBDfp3jxjjew8cBR,9.0,2001,139998.0
Dash Way Belly,Kiprich,5zNGt09zwZ31EFGRzjlHmD,6O8xc9O5YqdX0xAvASlOMK,Bad Bargain,1K6FlvOftq7555uvKY0m5v,0.0,2007-12-04,189173.0
Un jour au Cirque: Two Blind Loves,The Marx Brothers,18ZOh8wTcYYMbBs0IKlayA,1V2Ucoo5uYRLCEMAgyM0mh,Ciné-Stars: The Marx Brothers,1ka7qagLBQCecu8j0QRKuT,0.0,1993-01-02,145026.0
Perfect Motion,Sunscreem,2NTMO7R45RojClYk13EHVK,7C0SHYTTwIpkQvxP0tTwPY,Perfect Motion,0rMScAC6pl5e5tF5zrwjdI,27.0,2012-03-27,591800.0
Speed Of Sound (Live),Coldplay,4IGUhtEPrvDVQfpHp9QFPj,0tT0oYLzbDAyFfb0ilJCv4,Speed of Sound,4gzpq5DPGxSnKTe4SA8HAU,27.0,2005-05-20,284998.0
Valokeilojen vampyyri,Indica,6JoDnvXD0uwZIvZiDwGHaW,5sMo3P58fuCPSscppaAJIm,Pahinta tänään -kokoelma,1Nc6H2qbH5SljekjNBTX7m,5.0,2009-10-19,210400.0
"""I'se Just A Bad Luck Man""",Casey Bill Weldon,3RiolmKzrbHWleYw4qjHfy,3Hl2yf6IN0fqWgFasSwQJX,Casey Bill Weldon Vol. 2 1936-1937,65DrfMsqDV0FYVyuu372EA,0.0,1993,202789.0
Get A Straw,Lady Saw,0mDVAiPnsTG2YZYcClcxX4,0Q7ATQbWchMJ6q2v1O77gt,Warm Jamaican Christmas,2X1VgNqQOiSbkyel3a9rjK,10.0,2010-12-21,209573.0
No Me Acuerdo,Alejandro Lerner,0YKHqC1WyclYJKpOnmwoH2,5WO5jamCHRcIYDnGYyvxyQ,Volver A Empezar,6ESkuwldylZr39AIAPC63J,18.0,1997-01-01,248000.0
In My Life,Boyz II Men,1XXreUCBF97hm2uV3lcUkx,1gnG5goU9r0ULPX8X4MDHZ,Love (International Version),6O74knDqdv3XaWtkII7Xjp,18.0,2009-11-24,151600.0
Gotta Mind To Travel,Coco Montoya,08pxsRJ92ErNdTpMltLYM8,6QazqA7bYoYXf2shEbGxnJ,Prime Chops Volume Three,5nU57S2m2i7gWujCtGKmAb,5.0,1995-10-31,233493.0
Can You Hear The Angels,Virtue,6JDwnj9fTBVgSdJ6yJ0C3q,232FBqQLC2yN0BE31KHCdP,Nothing But The Hits,3YXPy18rDwhGJdBjnpYGpa,6.0,2004-07-26,223066.0
Pass The Puck,Two Man Advantage,5csWwC2eP3xFpIFmXquYEJ,1otw6MygvPRcPrLnvwihqR,Don't Label Us,41oIFubevaNdSpvL5EFACb,0.0,2001-05-01,30026.0
Fen Shou Yao Hen,Kary Ng,6Lj2OhW95RdoRaTNR0MTqI,66mNDluLppt6p9WbnoLypw,Lady K: Transformations,3B9ZmIcte26paTCaI1PFKE,27.0,2008,206493.0
Gone To The Movies,Semisonic,0b9f7eOodzs1bCmXuAC6VK,6KaEKR4KsmFWVrb0ktQo2T,Feeling Strangely Fine (20th Anniversary Edition),1TqQi97nqeiuOJrIFv5Sw0,25.0,1998-03-24,232760.0
Long Way Home,Ginny Owens,57tvdc4by3IppLQ69G34nt,2ueNU58LL4IbKVukEZw848,Long Way Home,2mVoAGALkIviYCkBDNDKcn,0.0,2005-10-11,265493.0
"""It's You (Thinking of you)""",Sin Plomo,4airHpYVUhg0VhluBkh4Uc,0cMXzBBG5poHDQFO9dKNVK,Drizzly House Sessions Vol.2,53hqWmKQFedFXAn2ylpk5k,0.0,2005-07-10,496693.0
Tania,Fruko Y Sus Tesos,788JYH5RbgMYcfBajaaWtm,3iTrROUCLqkAr0WJn8Krnt,El Caminante,5aAlzehdUM14I4ppq24Xob,31.0,1974-04-19,222013.0
"""Nuttin' 2 Somethin'""",T-Bone,2OXDI0MJemysDKySzFidya,0rEmstrM4gDxJdMjvosuup,Tha Last Street Preacha,6h2GxbU7emrTikSWxbMyxd,11.0,2001,223956.0
Sin,Nine Inch Nails,603q8qCfQVX7uRVnDpRpqb,3umFHeEpc4yLXtrRcv9gLN,Pretty Hate Machine,0X380XXQSNBYuleKzav5UO,48.0,1989-10-20,246306.0
16 MM Dream,Jeremy Fisher,1botW4zl066RwJ7myC0Zq1,7lM9akdEQBeLJyP0ql4Nol,Hello Blue Monday,19QzBfgfbcbByY8SFvXA2F,1.0,2021-05-14,233314.0
In My Mind (Remix),Play,2qRoxnSSNbuGWj7vZyCAGw,2wf0eVGsdieOiM4RjkUR13,In My Mind,2QrND3jAwZGSPV0uWuWkhi,0.0,1984,289960.0
Binaural Presentation - Process And Passion_ Pt. 4,Roger Reynolds,2r01BTkcPXr8xn8klZkf1K,2hI49He4u0CI3V6bi3HM1h,Process And Passion,1eFletrZhHZmUhqCBNflzJ,0.0,2004-11-09,158133.0
La Coloreteada,El Tiempo,4s2YKvvEP1giYHBoPFDCHs,2TEDGs3R9mVFi1GBkJsMiB,Tesoros De Coleccion,4mKF9sU49S24j9spalTw4y,31.0,1999,200040.0
Autoroute,Madilu System,2q0ZxOy5xGLfcVYJCEvD9y,3gjvbPYgjWglhnFi08GUtb,Sans commentaire,7dXTUndlDjlH9V5I9KRWjm,20.0,1993-01-01,357306.0
Reginella,Rita Chiarelli,24bNbiVhrnu4y2hrzbqHMY,1EalSYQT0G35fWleJxg1aA,Uptown Goes Downtown - Rita Chiarelli With the Thunder Bay Symphony Orchestra,1k0F6VxENnCLNppiFGvUHN,0.0,2008,280600.0
All Or Nothing,Chris Eaton,0eiUTugKbAvcHTc69GiP0n,3INK0ZRRYc3TpAyRDZymgt,Wonderful World,5IoAWUNpkktiPNIVEy2xIL,2.0,1995-01-01,289026.0
Street Cra,Helmet,6omZs4zDxKddAWlIfDwyLa,3RmEvRS56AW6bkVihyMK0q,Betty,0qB0cTENhSUc0feov5qbg0,30.0,1994-01-01,211266.0
15 Minutes Older,Sasha,7F3aZmVCsqLwJwxkPzfTy8,4QaEqJkRA1liZcTTroo9fX,Good News On A Bad Day,091dY4SjI2cy4YHdvhCjg1,0.0,2009-02-27,214826.0
Fiddle Dee Dee - Original,Pee Wee Crayton,5SokxsU4U7vXXeR2WlDziN,4V2UmO9iVtqTPORKV5bFoW,Pee Wee Crayton's Is This The Price I Pay?,3OPJZtUlpoL3kZloBGY1lA,0.0,2006-06-25,168250.0
Rock The Night,Hellsongs,5TlzOS4kaVnBFlFMUkYSRv,0uFXnfxbr3PjwGY457hgxu,Hymns in the Key of 666,4q6vUp7EZD4jAcBqjxfgYk,17.0,2008-02-20,274880.0
Flamingos,Michael Whalen,2tbZxRdDykM4q9Kx2iom7p,1iAkt8XFPaQ0vHwWIpdPQS,Great African Moments,1v6gZKsLnNWdnpKUnripxr,0.0,1994-01-01,95066.0
Duck And Run,3 Doors Down,0s8OsDxW96cl290PcsI2mX,5gO2acKSOaJnP0Mcy8IpU6,The Better Life,2RTUTCvo6onsAnheUk3aL9,47.0,2000,230600.0
Under Attack,Ice,6TjEwymHQVuMq9ineGIfrB,6RbCO0ZldHI045YoYcIaj4,N Ster Vir My,10yEGZXosyOTh0fc0MOCh5,0.0,2002,212973.0
The Heavenly Place,THE CHIFFONS,4psTPi0Pzu1mPQN3LhqOWg,4WzBhFFZHWC0xKGVnJwYkj,The Best Of The Chiffons,05sIdEkXAYDbDDdv3T56Oj,3.0,2019-06-14,145733.0
Drifting Away,Faithless,5nG8vQ84ioejjgXZ0OUxnp,23sHIDobtNn5ykGLxqLTMT,Reverence,5T4UKHhr4HGIC0VzdZQtAE,37.0,1996,249333.0
Off The Record,Jean Fauque,1QOeopiJziYaideDFDbCgU,2JA6OADxkNmQbZGIYAuf85,13 Aurores,6QSmr4EgbraWhQr7wgk8jI,0.0,2008-05-12,219400.0
Little Silver Bells,Elton Britt,73qOveyUAwhtnZ9ymrRNlr,4gQ0vN5hv54hFHmoE1OKcm,Elton Britt: Ridin With Elton,0KpEAwp8zARUw37m0Jtdei,0.0,2004,132911.0
"""(I'm So) Afraid Of Losing You Again""",Charley Pride,06a8tMaXfKlBKv6df2raWH,0XlUy4yEXd8ezA6bY1g3XL,Greatest Hits Collection,69Fk1s1lzINOKqoSWjjEiE,34.0,2009-09-29,173318.0
Dear Death Part 2,Emery,2GdAvcLr8iDQRP38VLpkGS,2Rf4kIUntaPGz0Pr7AOrtn,In Shallow Seas We Sail,4feAxLUxIU7G4KXhH0h2ni,22.0,2009-01-01,186866.0
Hammer & a Stone,Seven Mary Three,5SplStpJ79kPDe08BFbYi5,15exmJ8m0MTwKX29XI3uHy,Day&NightDriving,2zsLaQhHFdQPdFXqG1nRmM,12.0,2024-09-06,253533.0
Gangster Of Love,Pretty Boy Floyd,0Mq4LtkLODj0h4UDB2z6vl,0MwMK1LtociSMNESymORyb,Stray Bullet,6wnbsasRwmhUld5BBDfbKa,1.0,2003-02-21,218266.0
Sweet Disposition,The Temper Trap,1jUkHIMc7UaJQuzWe5Iop2,6p9eMHBHyvHDGK1WIerBfh,Conditions,4W48hZAnAHVOC2c8WH8pcq,72.0,2009-08-10,234360.0
Rollercoasting,Helen Love,0v11pWYPMCBVhiK2UdwgQK,2lVD5uIhKYGImIKmGZrcxM,Radio Hits,0ypZZtxEt7WJHjFIof8qWi,0.0,1994-10-24,171000.0
Stormy Weather,Quincy Jones,0C2eNMoVnCFmMAhFfZg2A3,4Ca98FQtAMzv5h1SiFZjX8,L.A. Is My Lady (Deluxe Edition / 2024 Mix),1Mxqyy3pSjf8kZZL4QVxS0,33.0,2024-10-25,228826.0
Les choses,Edgar Bori,6OFlxFSPLmXhUm4zpqrfgP,3IeUe1RG2YDNJLRtoBhq8S,Bori,0CK3dcbuqup5VhYfsp2WOA,1.0,2000-04-04,311826.0
Maria ( From The Sound Of Music),London Theatre Orchestra,1E2PoSqR7nPJovpinSchUE,7x5tmlRw3fuQuQPe6C0HpL,50 Broadway Showstoppers,5QmD51yutY26X6YdiGOLex,0.0,1997-01-01,160706.0
Zero M2,Benga,3NAUJaNgHG2MiM1JFrWQyx,1Kl9PK9QiRu95xERylVZ7K,Diary Of An Afro Warrior (Expanded Edition),6lyYDuLxgcxPLH5RjUPH5p,13.0,2008-03-10,233146.0
Vanhapoika-Severi,Esa Pakarinen,0DmA9lDd0dyvgG11gB25RT,0sfp65EpHGQt2i74G7q6Rx,Esa Pakarinen,3HsUIcPFt7JECvpSAevto7,0.0,2008-02-25,152573.0
Simple Twist Of Fate,Bo Dylan,3wAX3qn53iQUFE84hpfeen,4WD4pslu83FF6oMa1e19mF,Blood On The Tracks,74ASZWbe4lXaubB36ztrGX,54.0,1975-01-17,256800.0
Wings Of Love,Zagar feat. Underground Divas,4Ie7QKrh7yvYzSu9PXM98F,0UcvPUQs4UOxjuW9xBnfxs,Best Of Mole Vol. 4 - 2009-2011,3zhmiYvMt6ScobjEnbVB4I,6.0,2015-08-21,401240.0
Betrayal Is A Symptom,Thrice,4H0OUHvoZ8X81wzwscMQqK,1FPafRXRCsX5ZDhL16Qlyc,The Illusion of Safety,3NChzMpu9exTlNPiqUQ2DE,26.0,2002-02-05,169733.0
When We Dance,Mariano Yanani,2CuDb5LipH6Lb2cbJh048U,6zNOadWBC6EBjDphm4BTwU,Babies Go Sting,4O7UfGyMo71FueC0Wcfba0,0.0,2005-01-01,239187.0
"""My Mind's Eye""",Small Faces,1L4s8ba8g6GDzPZpu7OHAD,6ZH7aXum8zszCjyg3uTJEz,From The Beginning (Deluxe Edition),1YqGsKpdixxSVgpfaL2AEQ,20.0,1967-06-02,121026.0
Fallin in Love Again,Ann Hampton Callaway,4t5WiywthpxuAZdMlGwF8p,0X7xp3t0CroXdSnuveqrMv,After Ours,5wHvUotfxzSccrzX9x9g6e,0.0,1997-08-19,223066.0
Manies Manigances,Maurane,3sfvPbXUGpoZIT4LgTIB8s,0JWq7UPqzzowGV0du2625T,Differente,1bsGJW4NXgXaHzD2Lpk7if,1.0,1996-01-01,172066.0
13 jours en France,Francis Lai,7rh9O641WacZb4wvukJD4j,2q7yrS7Aun1eAXi6FndPBY,13 jours en France (Bande originale du film) [2008 Remastered Version],0Lf3tvw0Rzwr38KDrShstn,25.0,1968-06-05,246426.0
Resolutions from The Long Day Closes,Carl Davis,5iREuLytC00Yqyub5JTww3,22C8JXdQYZMa8Nxj9UznBT,Topsy-Turvy Original Motion Picture Soundtrack,1jK7F6jheJ08CowHGDW6IN,1.0,1999-11-05,127400.0
Scandalon,Michael Card,0q2XlZERRzTJnfAeDfd1BZ,0I4kwUmTzmA5p8uKufgQWT,Scandalon,35ufIa5SJNtsQMIKrQeYfN,15.0,1985,237360.0
Care,Sizzla,7aBMk5A2CJsIhMTwHaPv2R,3NwkQyLNwIKI3CwqLM4qRB,Reggae Dancehall Riddim: Silicone,72T7x96EAqN2UWvAgobYfv,5.0,2021-11-25,208666.0
Outro,Tunsi,4DB4Ym8pyn94P8RHyTJy8r,0uMONav2IuTZIZi08IlpFG,The Omen,0JNntxTbqkLI4bxAPEQqSB,0.0,2003,71266.0
Around The World,Roger Williams,6Lq5PEtFeFnS9lpXYCamey,36Ihz8xQOoJ9SuBquldW7i,Roger Williams Greatest Hits,55CCS64lPz88twUDVquU1u,18.0,1989-01-01,185506.0
Rowena,Loudon Wainwright III,10Aj6YRJkUVfAEI00nIPPR,4sKFY0ncoZgVKWyAWh65iR,High Wide & Handsome (The Charlie Poole Project),3loACRmkzdtOMNJEaB6j8L,0.0,2009,152520.0
So Many Reasons,20/20,6CwPlL6ziEY1fYRGpxnjiJ,6RiD2InEWl1EjGuW8S4h7h,Interstate,3MBZ7cW7vbWlM9YMYaXE9n,0.0,1998-08-25,207160.0
Locust Reign (Live in California),Converge,5XZ6QmRPeyh8ncom13f6Qv,4LcC1JG87C9RM0uZzizva3,Unloved and Weeded Out,7kHzfxMLtVHHb523s43rY1,3.0,2003-01-28,100000.0
Caja De Cerillas,Johannes Linstead,7EwfRCHui06oWArgfszNIz,3h0wVjNEawtzJ0DHDQtE1e,Kiss the Earth,3bO8GsqYe5H4xTkcP5ZUZm,4.0,2000-05-16,298106.0
"""Spann's Boogie""",Otis Spann,17ySJzXubJEkZVbbJkvMJr,52Gy3EqD21OI1T8kfF9Ctk,"Essential Classics, Vol. 453: Otis Spann",0xeI9Z0Uhs8bYGBRpqq88X,3.0,2024-12-20,136845.0
Anyway_ Anyhow_ Anywhere,The Who,7u8Z9Y3VFMAELQT1nEchtL,6Oc6Ok1Oawu8lRkjmD4mXy,My Generation (Stereo Version),67ea9eGLXYMsO2eYQRui3w,29.0,1965-12-03,163979.0
Uniform (Scripka Mix),Inspiral Carpets,1uaGBGexayYIk5ZR7gASEx,610ecNzqkvD4DCGaxFvkev,The Complete Singles,66GWpx9iLxrvvfhDsG9STP,0.0,2023-03-17,232840.0
Sin Ti,Yuridia,1plaat81HURTTI0qHVfw7Z,1jPtvaUml63VAJGOwTixv0,Entre Mariposas,5B8ApeENp4bE4EE3LI8jK2,32.0,2007,212973.0
"""The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness""",Al Denson,185mL79TV8xGfTbrlpeMFq,77qjqa4VSIB7qXdm6wRvCB,With One Voice,3FK0UfNV0lnDZXpMMNz2St,1.0,2002-01-01,297613.0
Fly High Michelle,"""Enuff Z 'Nuff""",6wUR8lnkxuQUeHa0rJOolR,18rxnaBFaD00W29OCpIOo9,Greatest Hits,2Y36dqR145FjTKUjibEcjO,33.0,2006-09-26,230826.0
Verano traidor,Vilma Palma e Vampiros,54b9f1JmWzssvXIvBogR2u,0USi7PgdFidMaRIcsjmIy2,"Vilma Palma E Vampiros, Grandes Exitos",5VQCk9RiLwri99OgOT34kq,54.0,2003-07-08,411947.0
En La Soledad,Tito Rodriguez,7Co4m0uMc9iQCLRzkpl3cT,19HWmxeC0zh8rflhPCxVt2,En La Soledad,10n4KkyM4UDt4pf9H4aDlS,3.0,1977,222973.0
One Woman Man,Dave Hollister,6hdsNoZWIjPSjxcOnsjIxj,2HDgxPzi1yEYiHU8QQxxhK,The Definitive Collection,5Z1reBuaReg2pg72I2mnMm,46.0,2006-01-01,272053.0
